,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
1458,go us wait tomorrow next bomb drop invest,2022-05-19,"Boston, MA",Twitter for iPhone,2,0,0,1,en,go us wait tomorrow next bomb drop invest
1459,bad deal right market fall buy,2022-05-19,,Twitter Web App,0,0,0,0,en,bad deal right market fall buy
1460,sad girl number teaser girl transhuman,2022-05-19,"Austin, TX",Twitter for iPhone,5,0,0,0,en,sad girl number teaser girl transhuman
1461,would,2022-05-19,,Twitter for iPhone,7,0,0,0,en,would
1462,send,2022-05-19,,Twitter Web App,6,0,0,0,en,send
1463,break news ape order buy stock own,2022-05-19,"Florida, USA",Twitter for Android,1,0,0,0,en,break news ape order buy stock own
1464,support till,2022-05-20,Beyond the ice wall,Twitter for iPhone,1,0,0,0,en,support till
1465,redux agre see man treat respect sol,2022-05-20,"Rent Free, Your Head",Twitter for iPhone,12,0,1,8,en,redux agre see man treat respect sol
1468,deal coke,2022-05-20,United States,Twitter for iPhone,1,0,0,1,en,deal coke
1471,go buy democrat unleash anger want back deal twitter,2022-05-20,,Twitter for iPhone,3,0,1,0,en,go buy democrat unleash anger want back deal twitter
1472,want join let stand tall even short,2022-05-20,,Twitter for Android,0,0,0,0,en,want join let stand tall even short
1473,,2022-05-20,USA,Twitter Web App,0,0,0,0,en,
1476,think bad thing came plan would actual,2022-05-20,"Manchester, England",Twitter for iPhone,1,1,0,0,en,think bad thing came plan would actual
1477,bikini hot,2022-05-20,USA,Twitter Web App,0,0,0,0,en,bikini hot
1478,base,2022-05-20,,Twitter for iPhone,0,0,0,0,en,base
1480,dab invest today show,2022-05-20,,Twitter Web App,0,0,0,0,en,dab invest today show
1482,question,2022-05-20,"Detroit, MI",Twitter for iPhone,2,0,0,5,en,question
1483,law firm longer want done,2022-05-20,"Key West, FL",Twitter Web App,0,0,0,0,en,law firm longer want done
1484,law firm longer want done,2022-05-20,"Chicago, IL",Twitter for iPhone,5,0,1,1,en,law firm longer want done
1485,ratio consider lower sector median make,2022-05-20,,stockosaur.com,0,0,0,0,en,ratio consider lower sector median make
1486,call black eye nice way put,2022-05-20,,Twitter for iPhone,0,0,1,0,en,call black eye nice way put
1487,broken stock serious year watch chart abandon hope get th,2022-05-20,upstate NY,Twitter for iPhone,0,0,0,0,en,broken stock serious year watch chart abandon hope get th
1488,could liter shoot still support fight free speech,2022-05-20,"McLean, VA",Twitter for iPhone,0,0,0,0,en,could liter shoot still support fight free speech
1490,look ape fee avail assist invest,2022-05-20,upstate NY,Twitter for iPhone,0,0,0,0,en,look ape fee avail assist invest
1491,odd shut account buy,2022-05-20,"Southlake, TX",Twitter for iPad,0,0,0,0,en,odd shut account buy
1493,see chatter last hour via,2022-05-20,,topstonks,0,0,0,0,en,see chatter last hour via
1495,velvet man style,2022-05-20,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,velvet man style
1496,stock fall whole lot walk away,2022-05-20,"London, UK",iNVEZZ,1,0,0,0,en,stock fall whole lot walk away
1497,know phrase stay lane ever wha,2022-05-20,,Twitter for Android,0,0,0,0,en,know phrase stay lane ever wha
1500,keep show person charger mother,2022-05-20,USA,Twitter Web App,2,1,0,0,en,keep show person charger mother
1501,trade,2022-05-20,"Dhaka, Bangladesh",Twitter Web App,1,0,0,0,en,trade
1502,lock la,2022-05-20,USA,Twitter Web App,0,0,0,0,en,lock la
1503,full bun bun,2022-05-20,Pittsburgh PA ,Twitter Web App,2,0,0,0,en,full bun bun
1504,buy,2022-05-20,"Lexington, KY",Twitter for Android,1,0,0,0,en,buy
1515,know phrase stay lane ever world,2022-05-20,,Twitter for iPhone,0,0,0,1,en,know phrase stay lane ever world
1516,see discuss fin bear threshold label yo,2022-05-20,,Twitter Web App,3,0,0,0,en,see discuss fin bear threshold label yo
1517,know phrase stay lane ever,2022-05-20,,Twitter for iPhone,18,0,0,2,en,know phrase stay lane ever
1518,know phrase stay lane ever world,2022-05-20,,Twitter for iPhone,2,0,0,0,en,know phrase stay lane ever world
1519,think that good part,2022-05-20,"Rahimyar Khan, Pakistan",Twitter for Android,1,0,0,0,en,think that good part
1520,like bot follow list user name need mani number glad,2022-05-20,,Twitter for iPad,1,0,1,2,en,like bot follow list user name need mani number glad
1521,think stalk make pop follow follow,2022-05-20,📍Texas ,Twitter for iPhone,2,0,0,0,en,think stalk make pop follow follow
1522,day get attack deal not,2022-05-20,"California, USA",TWEET.PHOTO,0,0,0,0,en,day get attack deal not
1523,tweet,2022-05-20,,Twitter for iPhone,0,0,0,0,en,tweet
1524,check video alien,2022-05-20,,Twitter for iPhone,0,0,0,0,en,check video alien
1525,start look way comic way much fun,2022-05-20,,Twitter Web App,0,0,0,1,en,start look way comic way much fun
1526,wonder got sneak bread back mess hall cell like,2022-05-20,upstate NY,Twitter for iPhone,0,0,0,0,en,wonder got sneak bread back mess hall cell like
1528,oversold,2022-05-20,"Blockchain, ₿itcoin USA",Twitter for Android,2,0,2,0,en,oversold
1529,technic long yellow blue profit target sh,2022-05-20,Monaco,Buffer,1,0,0,0,en,technic long yellow blue profit target sh
1530,space event make stock market swing one big,2022-05-20,,Twitter Web App,1,0,0,0,en,space event make stock market swing one big
1531,,2022-05-20,fort lauderdale,Twitter for Android,0,0,0,0,en,
1532,get fix blather fool talk job,2022-05-20,,Twitter for iPhone,0,0,0,0,en,get fix blather fool talk job
1534,way buy junk time pull rip cord let sink,2022-05-20,"New York, NY",Twitter Web App,0,0,0,0,en,way buy junk time pull rip cord let sink
1535,,2022-05-20,Consero Deletum,Twitter for iPhone,0,0,0,0,en,
1537,short way buy junk full woke puke bot,2022-05-20,"New York, NY",Twitter Web App,0,0,0,0,en,short way buy junk full woke puke bot
1539,freedom platform got better mu,2022-05-20,,Twitter Web App,0,0,0,0,en,freedom platform got better mu
1540,success current subpoena,2022-05-20,Australia,Twitter Web App,0,0,0,0,en,success current subpoena
1541,deal doesnt go sell spree,2022-05-20,"Melbourne, Victoria",Twitter for Android,0,0,0,0,en,deal doesnt go sell spree
1542,social freedom platform got better musk off,2022-05-20,,Twitter for Android,0,0,0,0,en,social freedom platform got better musk off
1543,weekend make best today real need realest,2022-05-20,"387 Park Ave South, 4 th Fl",Twitter for iPhone,1,0,0,0,en,weekend make best today real need realest
1544,classic attack assassin follow,2022-05-20,"San Francisco, CA",Twitter for iPhone,0,0,0,0,en,classic attack assassin follow
1545,social freedom platform got better musk offer,2022-05-20,,Twitter Web App,1,0,1,0,en,social freedom platform got better musk offer
1546,social freedom platform got better musk bu,2022-05-20,,Twitter Web App,0,0,0,0,en,social freedom platform got better musk bu
1547,social freedom platform got better musk offer,2022-05-20,,Twitter Web App,0,0,1,0,en,social freedom platform got better musk offer
1548,,2022-05-20,,Twitter Web App,2,0,0,1,en,
1549,social freedom platform got better musk,2022-05-20,,Twitter Web App,1,0,0,0,en,social freedom platform got better musk
1550,social freedom platform got better musk,2022-05-20,,Twitter Web App,0,0,0,0,en,social freedom platform got better musk
1551,social freedom platform got better musk,2022-05-20,,Twitter Web App,4,1,4,3,en,social freedom platform got better musk
1552,social freedom platform got better musk,2022-05-20,,Twitter Web App,0,0,0,0,en,social freedom platform got better musk
1553,social freedom platform got better musk offer bu,2022-05-20,,Twitter Web App,0,0,0,0,en,social freedom platform got better musk offer bu
1554,social freedom platform got better musk offer,2022-05-20,,Twitter Web App,0,0,0,0,en,social freedom platform got better musk offer
1555,social freedom platform got better musk offer,2022-05-20,,Twitter Web App,0,0,0,0,en,social freedom platform got better musk offer
1556,hey blue bought follow see real,2022-05-20,NFTuneaVerse,Twitter for Android,0,0,0,0,en,hey blue bought follow see real
1557,expect low target time,2022-05-20,London,Twitter for Android,0,0,0,0,en,expect low target time
1558,,2022-05-20,"Florida, USA",Twitter for iPhone,0,0,0,0,en,
1559,breakdown what happen join live stream,2022-05-20,,Twitter Web App,0,0,0,0,en,breakdown what happen join live stream
1561,donkey teeth chase away led chase away wo,2022-05-21,,Twitter Web App,0,0,0,0,en,donkey teeth chase away led chase away wo
1562,learn far not allow bot run world,2022-05-21,,Twitter Web App,1,0,1,0,en,learn far not allow bot run world
1563,new week look said market close,2022-05-21,,Loomly,1,0,0,0,en,new week look said market close
1565,per day rev tweet need see wha,2022-05-21,,Twitter for iPhone,0,0,0,0,en,per day rev tweet need see wha
1568,troll own,2022-05-21,,TweetDeck,3,0,0,0,en,troll own
1569,say wrong capitalist think profit um honey think pa,2022-05-21,"Brighton, NY",Twitter for Android,0,0,0,0,en,say wrong capitalist think profit um honey think pa
1570,time moment enjoy learn,2022-05-21,,Twitter for Android,1,0,0,0,en,time moment enjoy learn
1571,,2022-05-21,$AMC ,Twitter for iPhone,0,0,0,0,en,
1572,done stop lab think import topic,2022-05-21,,Twitter for Android,0,0,0,0,en,done stop lab think import topic
1573,eat,2022-05-21,USA,Twitter Web App,0,1,1,0,en,eat
1574,dont like walk away hope your under,2022-05-21,"Vancouver, British Columbia",Twitter Web App,3,0,1,0,en,dont like walk away hope your under
1576,driver must stand trial autopilot crash via,2022-05-21,USA,Twitter Web App,0,0,0,0,en,driver must stand trial autopilot crash via
1579,first week mani come account start join get alert best analyst,2022-05-21,,Twitter for iPhone,0,0,0,0,en,first week mani come account start join get alert best analyst
1580,first week mani come account start join get alert best analyst,2022-05-21,,Twitter for iPhone,10,1,3,5,en,first week mani come account start join get alert best analyst
1582,bought mind,2022-05-21,USA,Twitter Web App,0,0,1,0,en,bought mind
1583,,2022-05-21,USA,Twitter Web App,1,0,1,0,en,
1584,super small even smaller lead stock top group w earn sale,2022-05-21,"Florida, USA",Twitter Web App,3,0,1,0,en,super small even smaller lead stock top group w earn sale
1585,much would pay stay per month poll pollster,2022-05-21,,Twitter for iPhone,0,0,0,0,en,much would pay stay per month poll pollster
1586,top group not much chang last month follow money,2022-05-21,"Florida, USA",Twitter Web App,2,0,1,0,en,top group not much chang last month follow money
1587,video click creator art,2022-05-21,Taguig City,Twitter for Android,0,0,0,0,en,video click creator art
1588,without led owner al,2022-05-21,Philly/SJ girl in SC,Twitter for iPhone,0,0,3,0,en,without led owner al
1589,sue distract start speak bot need sue,2022-05-21,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,sue distract start speak bot need sue
1590,act posit critic suggest,2022-05-21,,Twitter Web App,0,0,0,0,en,act posit critic suggest
1591,buy not walk lot stake money,2022-05-21,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,buy not walk lot stake money
1592,,2022-05-21,$AMC ,Twitter for iPhone,1,0,0,1,en,
1593,would like tell us put tweet,2022-05-21,United States,Twitter Web App,0,0,0,0,en,would like tell us put tweet
1594,would like tell us put tweet,2022-05-21,Midwest,Twitter for iPhone,1,0,1,1,en,would like tell us put tweet
1595,truth tri hide know unto f,2022-05-21,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,truth tri hide know unto f
1596,alway shout fundament stock go,2022-05-21,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,alway shout fundament stock go
1597,short block hate hate progress,2022-05-21,,Twitter for Android,2,0,0,1,en,short block hate hate progress
1598,enough time suggest strategi still buy deep,2022-05-21,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,enough time suggest strategi still buy deep
1599,short block hate hate progress,2022-05-21,,Twitter for Android,0,0,2,0,en,short block hate hate progress
1600,bot bigger think know distract e,2022-05-21,"Los Angeles, CA",Twitter for iPhone,1,0,0,0,en,bot bigger think know distract e
1601,rais bot ask sec look bring els c,2022-05-21,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,rais bot ask sec look bring els c
1602,short block hate hate progress hate free speech,2022-05-21,,Twitter for Android,4,0,0,4,en,short block hate hate progress hate free speech
1603,price share still black number,2022-05-21,,Twitter for iPad,0,0,0,0,en,price share still black number
1604,offer touch wiener via,2022-05-21,USA,Twitter Web App,0,0,0,0,en,offer touch wiener via
1607,ever snap,2022-05-21,East Coast ,Twitter for iPhone,1,0,0,0,en,ever snap
1608,take turn platform buy less,2022-05-21,,Twitter for iPhone,0,0,0,0,en,take turn platform buy less
1609,boss fallen bought sue,2022-05-21,"Mangalore, India",Twitter for Android,0,0,0,0,en,boss fallen bought sue
1611,close street,2022-05-21,,Twitter Web App,0,0,0,1,en,close street
1612,boss fallen bought sue,2022-05-21,"New York, NY",Twitter for Android,17,0,2,1,en,boss fallen bought sue
1615,net tri new intuit free stock screener,2022-05-21,,stockosaur.com,0,0,0,0,en,net tri new intuit free stock screener
1616,love friend friend friend follow,2022-05-21,"Dhaka, Bangladesh",Twitter for iPhone,1,0,0,0,en,love friend friend friend follow
1617,come play,2022-05-21,,Twitter for Android,3,0,2,1,en,come play
1618,open account us,2022-05-21,Bhavnagar,Twitter for Android,0,0,0,0,en,open account us
1620,mention last day via,2022-05-21,,topstonks,0,0,0,0,en,mention last day via
1622,visual musk cult overgrown x,2022-05-21,"Rent Free, Your Head",Twitter for iPhone,12,0,0,7,en,visual musk cult overgrown x
1623,done human planet revolution car,2022-05-21,"Miami Beach, FL",Twitter for iPhone,1,0,1,0,en,done human planet revolution car
1624,trade publish hit,2022-05-21,"Miami Beach, FL",Twitter for iPhone,2,0,1,0,en,trade publish hit
1625,mention last day via,2022-05-21,,topstonks,0,0,0,0,en,mention last day via
1628,may doesnt give,2022-05-21,USA,Twitter Web App,0,0,0,0,en,may doesnt give
1629,sick need may may,2022-05-21,,Twitter Web App,0,0,0,0,en,sick need may may
1630,know phrase stay lane ever world,2022-05-21,"Chicago, Northern Suburbs",Twitter for iPhone,0,0,0,0,en,know phrase stay lane ever world
1631,broke sweat take bath soap pillow,2022-05-22,,malliard,0,0,0,0,en,broke sweat take bath soap pillow
1632,broke sweat take bath soap pillow,2022-05-22,USA,Twitter Web App,3,0,2,1,en,broke sweat take bath soap pillow
1633,short prior hint back time,2022-05-22,CA,Twitter for iPhone,0,0,0,0,en,short prior hint back time
1634,call new paradigm price wave,2022-05-22,"New York, NY",Twitter Web App,2,0,0,0,en,call new paradigm price wave
1639,one mention last day via,2022-05-22,,topstonks,0,0,0,0,en,one mention last day via
1640,love late think either end world record break boom,2022-05-22,NYC/PITT/Arlington VA,Twitter Web App,0,0,0,0,en,love late think either end world record break boom
1644,talk bad price bad stock market hear,2022-05-22,,Twitter Web App,0,0,0,0,en,talk bad price bad stock market hear
1647,grifter part stock stock market,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,grifter part stock stock market
1648,feel shock miss day accept bid stock,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,feel shock miss day accept bid stock
1653,car stock x stock,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,car stock x stock
1654,man stock,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,man stock
1655,glow comparison stock,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,glow comparison stock
1656,musk forecast optimist wrong,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,musk forecast optimist wrong
1657,stock x st,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,stock x st
1658,redux agre see man treat respect,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,redux agre see man treat respect
1659,visual musk cult overgrown x,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,visual musk cult overgrown x
1660,new demagog demigod understand piss fire right,2022-05-22,,Twitter for iPhone,0,0,0,0,en,new demagog demigod understand piss fire right
1661,right cue simp guy troll want buy,2022-05-22,,Twitter for iPhone,0,0,0,0,en,right cue simp guy troll want buy
1662,feel shock,2022-05-22,,Twitter for iPhone,0,0,0,0,en,feel shock
1663,court file tweet take fund lie,2022-05-22,,Twitter for iPhone,0,0,0,0,en,court file tweet take fund lie
1665,reason reason guy stock lost total,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,9,0,1,9,en,reason reason guy stock lost total
1667,saw one could explain ask dark,2022-05-22,"Florida,  USA ",Twitter for iPhone,3,1,3,0,en,saw one could explain ask dark
1668,full x,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,13,2,2,9,en,full x
1669,see sustain chatter last day via,2022-05-22,,topstonks,0,0,0,0,en,see sustain chatter last day via
1670,ban tell person jump made right cho,2022-05-22,"Squamish, British Columbia",Twitter Web App,3,0,0,0,en,ban tell person jump made right cho
1671,mention last day via,2022-05-22,,topstonks,0,0,0,0,en,mention last day via
1673,musk thought,2022-05-22,NY/NJ/FL USA,Twitter for iPhone,2,0,0,0,en,musk thought
1674,read question understand check valid goal author,2022-05-22,,Twitter Web App,0,0,0,0,en,read question understand check valid goal author
1675,talk fact person attack either one han,2022-05-22,,Twitter Web App,0,0,1,0,en,talk fact person attack either one han
1676,work way top mention last day via,2022-05-22,,topstonks,0,0,0,0,en,work way top mention last day via
1677,there there,2022-05-22,Not financial advice,Twitter for Android,1,0,1,0,en,there there
1679,hindsight buy death precursor life jack left rot build new dawn,2022-05-22,Belfast,Twitter for iPhone,0,0,0,0,en,hindsight buy death precursor life jack left rot build new dawn
1680,organ soap pillow,2022-05-22,,malliard,0,0,0,0,en,organ soap pillow
1681,scream soap pillow,2022-05-22,USA,Twitter Web App,0,0,0,0,en,scream soap pillow
1682,organ soap pillow,2022-05-22,USA,Twitter Web App,4,0,2,1,en,organ soap pillow
1687,short block hate hate progress hate free speech,2022-05-22,"Texas, USA",Twitter for Android,0,0,0,0,en,short block hate hate progress hate free speech
1688,move plan theater station w via,2022-05-22,USA,Twitter Web App,2,2,1,0,en,move plan theater station w via
1689,short block hate hate progress,2022-05-22,,Twitter for Android,0,0,0,0,en,short block hate hate progress
1692,algorithm broken flag normal seen similar bug around time,2022-05-22,"Bhubaneshwar, India",Twitter for Android,2,0,0,0,en,algorithm broken flag normal seen similar bug around time
1693,let sing like sing tweet tweet tweet tweet tweet soap pillow,2022-05-22,USA,Twitter Web App,1,0,2,0,en,let sing like sing tweet tweet tweet tweet tweet soap pillow
1694,like bought,2022-05-22,,Twitter Web App,2,0,1,0,en,like bought
1695,mention last day via,2022-05-22,,topstonks,0,0,0,0,en,mention last day via
1696,long like today size right stock,2022-05-22,manhattan-ish,Twitter for iPhone,0,0,0,0,en,long like today size right stock
1697,one long saw today set focus level want trade,2022-05-22,manhattan-ish,Twitter for iPhone,0,0,0,0,en,one long saw today set focus level want trade
1698,jack align behind deal via,2022-05-22,"London, England",Twitter for iPhone,0,0,0,0,en,jack align behind deal via
1699,let sing like sing tweet tweet tweet tweet tweet let like give,2022-05-22,USA,Twitter Web App,1,1,1,0,en,let sing like sing tweet tweet tweet tweet tweet let like give
1701,question,2022-05-22,"Detroit, MI",Twitter for iPhone,0,0,0,0,en,question
1702,top analyst price target today,2022-05-23,,Twitter Web App,0,0,0,0,en,top analyst price target today
1703,use fact junk,2022-05-23,,TweetDeck,0,0,0,0,en,use fact junk
1704,soap,2022-05-23,USA,Twitter Web App,3,0,1,0,en,soap
1705,egg one basket long control happen basket soap,2022-05-23,USA,Twitter Web App,3,0,2,0,en,egg one basket long control happen basket soap
1706,hey sky take hat way soap,2022-05-23,USA,Twitter Web App,3,0,2,0,en,hey sky take hat way soap
1707,super payment trend forecast statist,2022-05-23,,Twitter for iPhone,1,0,0,0,en,super payment trend forecast statist
1708,soap,2022-05-23,,Twitter for iPhone,0,0,0,0,en,soap
1709,soap,2022-05-23,USA,Twitter Web App,0,1,1,1,en,soap
1710,spaceship travel speed light turn headlight ha,2022-05-23,USA,Twitter Web App,1,0,3,0,en,spaceship travel speed light turn headlight ha
1711,go hell keep go soap,2022-05-23,USA,Twitter Web App,4,1,1,0,en,go hell keep go soap
1712,look star feel not particular land,2022-05-23,USA,Twitter Web App,4,0,2,0,en,look star feel not particular land
1713,moon friend talk read soap,2022-05-23,USA,Twitter Web App,0,0,1,0,en,moon friend talk read soap
1714,would like die mar not impact soap,2022-05-23,USA,Twitter Web App,2,0,1,0,en,would like die mar not impact soap
1716,ti better love lost never love lord soap,2022-05-23,,malliard,0,0,0,0,en,ti better love lost never love lord soap
1717,get live get die king soap,2022-05-23,,malliard,0,0,0,0,en,get live get die king soap
1718,live right enough mae west soap,2022-05-23,,malliard,0,0,0,0,en,live right enough mae west soap
1719,ti better love lost never love lord soap,2022-05-23,USA,Twitter Web App,3,0,1,1,en,ti better love lost never love lord soap
1720,get live get die king soap,2022-05-23,USA,Twitter Web App,1,0,2,1,en,get live get die king soap
1721,live right enough mae west soap,2022-05-23,USA,Twitter Web App,4,0,2,1,en,live right enough mae west soap
1722,organ soap,2022-05-23,USA,Twitter Web App,2,0,1,0,en,organ soap
1723,,2022-05-23,USA,Twitter Web App,0,0,1,0,en,
1725,who afraid soap,2022-05-23,USA,Twitter Web App,0,0,2,0,en,who afraid soap
1726,like said pin price find much love well spent let,2022-05-23,$AMC ,Twitter for iPhone,0,0,0,1,en,like said pin price find much love well spent let
1727,blue blue work ammonia soap,2022-05-23,MFworld,nftdiabetes,0,0,0,0,en,blue blue work ammonia soap
1728,blue blue work ammonia soap,2022-05-23,USA,Twitter Web App,1,0,1,1,en,blue blue work ammonia soap
1729,fight fight,2022-05-23,,Twitter for Android,0,0,0,0,en,fight fight
1730,fun,2022-05-23,photic zone,Twitter Web App,1,0,0,0,en,fun
1731,,2022-05-23,,Twitter Web App,0,0,0,0,en,
1734,wast time unless site explain civil harass,2022-05-23,"Earth, as far as I'm aware. ",Twitter Web App,0,0,0,0,en,wast time unless site explain civil harass
1735,wast time go extinct unless site explain claim mode,2022-05-23,"Earth, as far as I'm aware. ",Twitter Web App,0,0,1,0,en,wast time go extinct unless site explain claim mode
1736,wut wut organ soap pillow,2022-05-23,USA,Twitter Web App,1,0,1,0,en,wut wut organ soap pillow
1738,mother day doge,2022-05-23,,Twitter Web App,0,0,0,0,en,mother day doge
1739,wish could bookmark,2022-05-23,"England, United Kingdom",Twitter for iPhone,0,0,0,0,en,wish could bookmark
1740,get stock open fund,2022-05-23,,Twitter for Android,1,0,0,0,en,get stock open fund
1742,chart could tell stock price best final offer buy,2022-05-23,"Anytown, USA",Twitter Web App,6,0,0,5,en,chart could tell stock price best final offer buy
1743,may letter,2022-05-23,"Toronto, Canada",Investor Feed,0,0,0,0,en,may letter
1745,like said pin price find much love let turd,2022-05-23,"Sandpoint,ID",Twitter Web App,0,0,0,0,en,like said pin price find much love let turd
1746,work way top mention last day via,2022-05-23,,topstonks,0,0,0,0,en,work way top mention last day via
1747,like said pin price find much love let turd,2022-05-23,$AMC ,Twitter for iPhone,4,0,0,2,en,like said pin price find much love let turd
1748,suggest want discount bid proportion number bot,2022-05-23,"Toronto, ON",Twitter for iPhone,0,0,0,0,en,suggest want discount bid proportion number bot
1750,suggest want discount bid proportion number bot,2022-05-23,"New York, NY",proactive_NA,0,0,0,1,en,suggest want discount bid proportion number bot
1751,great deal wonder inform interest opinion latter,2022-05-23,,Twitter Web App,2,0,0,0,en,great deal wonder inform interest opinion latter
1753,full x,2022-05-23,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,full x
1763,shark soap pillow,2022-05-23,USA,Twitter Web App,3,0,1,0,en,shark soap pillow
1764,shark soap pillow,2022-05-23,,malliard,0,0,0,0,en,shark soap pillow
1765,entrepreneur say system mani ill tweet,2022-05-23,,Twitter for iPhone,0,0,1,1,en,entrepreneur say system mani ill tweet
1766,shark soap pillow,2022-05-23,USA,Twitter Web App,1,0,2,1,en,shark soap pillow
1768,price reject may also see last chart share,2022-05-23,Cryptoverse,Twitter for iPhone,18,0,1,2,en,price reject may also see last chart share
1769,mention last day via,2022-05-23,,topstonks,1,0,0,0,en,mention last day via
1770,mention last day via,2022-05-23,,topstonks,0,0,0,0,en,mention last day via
1771,mention last day via,2022-05-23,,topstonks,0,0,0,0,en,mention last day via
1772,pep trade trade,2022-05-23,,Twitter for iPhone,0,0,0,0,en,pep trade trade
1773,reason reason guy stock lost total,2022-05-23,"RT's,FF's,Likes ≠ endorse",Twitter Web App,0,0,0,0,en,reason reason guy stock lost total
1774,still yo soon plan account,2022-05-23,blk hol,Twitter for Android,0,0,0,0,en,still yo soon plan account
1775,need sue plain see,2022-05-23,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,need sue plain see
1776,organ soap pillow,2022-05-23,USA,Twitter Web App,5,0,2,0,en,organ soap pillow
1777,poor dream spread dream tread tread,2022-05-24,USA,Twitter Web App,3,1,1,0,en,poor dream spread dream tread tread
1783,one mention last hour via,2022-05-24,,topstonks,0,0,0,0,en,one mention last hour via
1785,st still move toward forecast breach would open floor tar,2022-05-24,"Durango, CO",Twitter for iPhone,0,0,0,0,en,st still move toward forecast breach would open floor tar
1786,els invest,2022-05-24,,Twitter for iPhone,0,0,0,0,en,els invest
1787,line cross bearish revers signal,2022-05-24,,stockosaur.com,0,0,0,0,en,line cross bearish revers signal
1789,dream got grab never let go carol soap,2022-05-24,USA,Twitter Web App,2,0,1,0,en,dream got grab never let go carol soap
1792,avoid avoid,2022-05-24,,Twitter Web App,0,0,0,0,en,avoid avoid
1794,regard,2022-05-24,Canada,Twitter Web App,3,0,1,3,en,regard
1797,avoid avoid,2022-05-24,Canada,Twitter Web App,0,0,0,2,en,avoid avoid
1805,video game social media platform,2022-05-24,,Twitter for iPhone,72,0,2,15,en,video game social media platform
1807,mani follow fake,2022-05-24,,Twitter Web App,0,0,0,1,en,mani follow fake
1808,fun virgin media,2022-05-24,"Nr.Stonehenge, Salisbury",Twitter for iPhone,0,0,1,1,en,fun virgin media
1809,snap,2022-05-24,Scampia,Twitter for iPhone,13,0,3,0,en,snap
1810,day start trend,2022-05-24,,Twitter Web App,2,0,0,0,en,day start trend
1812,need never tear soap,2022-05-24,USA,LinkedIn,0,0,0,0,en,need never tear soap
1813,organ soap,2022-05-24,USA,Twitter Web App,3,0,1,0,en,organ soap
1814,clock slay time time dead long click wheel clock stop,2022-05-24,USA,Twitter Web App,3,0,1,0,en,clock slay time time dead long click wheel clock stop
1815,watch snap call trade flow,2022-05-24,,Twitter for Android,0,0,0,1,en,watch snap call trade flow
1816,stock drop may start plan gone,2022-05-24,,Twitter for iPhone,0,0,0,0,en,stock drop may start plan gone
1817,organ soap,2022-05-24,USA,Twitter Web App,3,1,2,0,en,organ soap
1818,need never tear soap wi,2022-05-24,,malliard,0,0,0,0,en,need never tear soap wi
1819,need never tear soap,2022-05-24,USA,Twitter Web App,2,1,1,1,en,need never tear soap
1820,dont miss overlord avail check,2022-05-24,"Lab Island Lac La Ronge, Sask.",Twitter Web App,0,0,0,0,en,dont miss overlord avail check
1822,ruin stock not fight like,2022-05-24,,Twitter Web App,0,0,0,0,en,ruin stock not fight like
1823,stock trade around sure look like dead bel,2022-05-24, Soon To Be Ex Ford Country!! ,Twitter Web App,0,0,0,0,en,stock trade around sure look like dead bel
1824,stock trade around sure look like dead,2022-05-24,,Twitter Web App,4,0,1,1,en,stock trade around sure look like dead
1825,life good enjoy day feel like,2022-05-24,"Los Angeles, CA",Twitter for iPhone,1,0,0,0,en,life good enjoy day feel like
1827,maintain hold rate chang price target invest,2022-05-24,,Twitter Web App,0,0,0,0,en,maintain hold rate chang price target invest
1828,find moot new around,2022-05-24,,Twitter Web App,1,0,0,0,en,find moot new around
1829,must upset get lower price,2022-05-24,"Waltham, MA",Twitter Web App,0,0,0,0,en,must upset get lower price
1831,loss stock crash aga,2022-05-24,München,Twitter Web App,0,0,1,0,en,loss stock crash aga
1833,us open fall snap sound alarm profit warn fuel fear spend peak tech stock,2022-05-24,FRANCE (44500)_Tél : 06.70.83.32.58,Hootsuite Inc.,0,0,0,0,en,us open fall snap sound alarm profit warn fuel fear spend peak tech stock
1835,talk not take tweet,2022-05-24,"Venice, Los Angeles",Twitter for Android,0,0,0,0,en,talk not take tweet
