,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
611,meta platform inc class enter 20220513 put 20500 strike limit buy fulli exit 3 httpstcozusdkdxadb,2022-05-09,"New York, NY",Zapier.com,0,0,0,0,en,"['meta', 'platform', 'inc', 'class', 'enter', '20220513', 'put', '20500', 'strike', 'limit', 'buy', 'fulli', 'exit', '3', 'httpstcozusdkdxadb']"
612,might closer tradeabl low biggest perma bull post beari httpstcocnzwodl0gz,2022-05-09,,Twitter Web App,4,0,0,0,en,"['might', 'closer', 'tradeabl', 'low', 'biggest', 'perma', 'bull', 'post', 'beari', 'httpstcocnzwodl0gz']"
614,aim quintupl twitter revenu 2028 httpstconjid7ymrj1,2022-05-09,"New York, NY",proactive_NA,1,0,1,0,en,"['aim', 'quintupl', 'twitter', 'revenu', '2028', 'httpstconjid7ymrj1']"
616,lamar heart part 5 httpstcodxlq8captu via damn everyth amaz,2022-05-09,upstate NY,Twitter for iPhone,0,0,0,0,en,"['lamar', 'heart', 'part', '5', 'httpstcodxlq8captu', 'via', 'damn', 'everyth', 'amaz']"
617,hand made soap artisan heart alo vera lavend lemon shea butter flower httpstcofum6wnyrbt via nft httpstcounv7m5auif,2022-05-09,USA,Twitter Web App,3,1,0,0,en,"['hand', 'made', 'soap', 'artisan', 'heart', 'alo', 'vera', 'lavend', 'lemon', 'shea', 'butter', 'flower', 'httpstcofum6wnyrbt', 'via', 'nft', 'httpstcounv7m5auif']"
618,cool ill take construct new world order everyon keep talk shitcoin,2022-05-09,,Twitter for Android,0,0,0,0,en,"['cool', 'ill', 'take', 'construct', 'new', 'world', 'order', 'everyon', 'keep', 'talk', 'shitcoin']"
619,buy stock happen stock deal get process pu httpstcotzgjvqd5ii,2022-05-09,,Twitter Web App,1,0,0,0,en,"['buy', 'stock', 'happen', 'stock', 'deal', 'get', 'process', 'pu', 'httpstcotzgjvqd5ii']"
621,check articl titl good time buyer bad time seller short te httpstcojqigrw4bgu,2022-05-09,Miami/London,StockTwits Web,1,0,0,1,en,"['check', 'articl', 'titl', 'good', 'time', 'buyer', 'bad', 'time', 'seller', 'short', 'te', 'httpstcojqigrw4bgu']"
623,drone abl sneak peek kenni g backyard yesterday httpstcorsnzi7wclu,2022-05-09,,Twitter for iPhone,0,0,0,0,en,"['drone', 'abl', 'sneak', 'peek', 'kenni', 'g', 'backyard', 'yesterday', 'httpstcorsnzi7wclu']"
625,detail new plan woke staff isnt go like httpstcoroqt5fj3ej,2022-05-09,"Tokyo
",Twitter Web App,0,0,0,0,en,"['detail', 'new', 'plan', 'woke', 'staff', 'isnt', 'go', 'like', 'httpstcoroqt5fj3ej']"
628,good day trade think go get idiot httpstcol5xej6f0aq,2022-05-09,planet Earth,Twitter Web App,1,0,0,0,en,"['good', 'day', 'trade', 'think', 'go', 'get', 'idiot', 'httpstcol5xej6f0aq']"
629,check vintag wine booz bottl holder hand carv wood king secret compart httpstcoi8afpjhl9o httpstcoww12br2x15,2022-05-09,USA,Twitter Web App,0,1,2,0,en,"['check', 'vintag', 'wine', 'booz', 'bottl', 'holder', 'hand', 'carv', 'wood', 'king', 'secret', 'compart', 'httpstcoi8afpjhl9o', 'httpstcoww12br2x15']"
630,check arm bracelet heart 7 12 rhineston fantasi jewelri httpstco5mbjiunk4m ebay via nft btc httpstcot796vrrkf8,2022-05-09,USA,Twitter Web App,2,0,3,0,en,"['check', 'arm', 'bracelet', 'heart', '7', '12', 'rhineston', 'fantasi', 'jewelri', 'httpstco5mbjiunk4m', 'ebay', 'via', 'nft', 'btc', 'httpstcot796vrrkf8']"
631,note may make ask weapon well sm media httpstcorkvinxky1u,2022-05-10,Global,Twitter Web App,0,0,1,1,en,"['note', 'may', 'make', 'ask', 'weapon', 'well', 'sm', 'media', 'httpstcorkvinxky1u']"
632,could someon pay 5 dogecoin doge get suspend account reinstat httpstcouyedhypglx,2022-05-10,Hell on Earth,Twitter for iPhone,2,0,0,2,en,"['could', 'someon', 'pay', '5', 'dogecoin', 'doge', 'get', 'suspend', 'account', 'reinstat', 'httpstcouyedhypglx']"
633,clip via news muskbuystwitt plan httpstcoabvvlmrrbz,2022-05-10,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,2,0,en,"['clip', 'via', 'news', 'muskbuystwitt', 'plan', 'httpstcoabvvlmrrbz']"
634,clip via news muskbuystwitt httpstcou0s6cjhmdk,2022-05-10,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,"['clip', 'via', 'news', 'muskbuystwitt', 'httpstcou0s6cjhmdk']"
635,clip via news muskbuystwitt plan idea httpstco5eltxxzmtd,2022-05-10,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0,en,"['clip', 'via', 'news', 'muskbuystwitt', 'plan', 'idea', 'httpstco5eltxxzmtd']"
636,btc stockmarketcrash httpstcopcvalcf2ql httpstcotpkxlav7vz,2022-05-10,USA,Twitter Web App,0,0,0,0,en,"['btc', 'stockmarketcrash', 'httpstcopcvalcf2ql', 'httpstcotpkxlav7vz']"
637,hi think allow back unsuspend httpstcok7uo2vflhi,2022-05-10,Hell on Earth,Twitter for iPhone,0,0,0,0,en,"['hi', 'think', 'allow', 'back', 'unsuspend', 'httpstcok7uo2vflhi']"
639,time like present set order selltsla amp selltwtr pave way fascism march u httpstcorsr6nf2m9d,2022-05-10,"Earth, New York, Buffalo.",Twitter for Android,0,0,0,0,en,"['time', 'like', 'present', 'set', 'order', 'selltsla', 'amp', 'selltwtr', 'pave', 'way', 'fascism', 'march', 'u', 'httpstcorsr6nf2m9d']"
640,purchas share 3384 jan pay 5420 per share acquis httpstconoescrnqf,2022-05-10,,Twitter Web App,1,0,0,0,en,"['purchas', 'share', '3384', 'jan', 'pay', '5420', 'per', 'share', 'acquis', 'httpstconoescrnqf']"
642,ellen revers trump ban acquisitionnewsnow news news httpstcoavijqnseib,2022-05-10,"Port St. Lucie, FL. 34983",Twitter for iPhone,0,0,0,0,en,"['ellen', 'revers', 'trump', 'ban', 'acquisitionnewsnow', 'news', 'news', 'httpstcoavijqnseib']"
643,deal not go fail stock manipul th httpstcoioajllxrdl,2022-05-10,,Twitter for Android,1,0,0,0,en,"['deal', 'not', 'go', 'fail', 'stock', 'manipul', 'th', 'httpstcoioajllxrdl']"
644,total get shadow ban one nice know ya httpstcoqdc63uqixu,2022-05-10,United States,Twitter Web App,5,1,0,0,en,"['total', 'get', 'shadow', 'ban', 'one', 'nice', 'know', 'ya', 'httpstcoqdc63uqixu']"
645,not possibl someon despis much yet absolut want h httpstcoatt8s2y3ki,2022-05-10,,Twitter for iPhone,0,0,1,0,en,"['not', 'possibl', 'someon', 'despis', 'much', 'yet', 'absolut', 'want', 'h', 'httpstcoatt8s2y3ki']"
646,not possibl someon despis much yet absolut w httpstcohmjbhcre38,2022-05-10,,Twitter for iPhone,0,0,1,0,en,"['not', 'possibl', 'someon', 'despis', 'much', 'yet', 'absolut', 'w', 'httpstcohmjbhcre38']"
648,whale hand made organ soap watermelon lemonad goat milk alo vera vitamin miner california flower rich httpstcoffqw6rssch,2022-05-10,USA,Twitter Web App,1,0,1,0,en,"['whale', 'hand', 'made', 'organ', 'soap', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'vitamin', 'miner', 'california', 'flower', 'rich', 'httpstcoffqw6rssch']"
651,hedgefund manag manipul market wfud short scare peopl throw httpstco0exeyczpd9,2022-05-10,,Twitter for Android,0,0,0,0,en,"['hedgefund', 'manag', 'manipul', 'market', 'wfud', 'short', 'scare', 'peopl', 'throw', 'httpstco0exeyczpd9']"
654,httpstcov0zaqo1v5w nft btc shib doge tsla photographylov httpstcocfm7pg9rsk,2022-05-10,USA,Twitter Web App,0,0,0,0,en,"['httpstcov0zaqo1v5w', 'nft', 'btc', 'shib', 'doge', 'tsla', 'photographylov', 'httpstcocfm7pg9rsk']"
655,histor england launch digit stori map queen life ahead jubile httpstcowvbwjzehx5,2022-05-10,USA,Twitter Web App,0,0,1,0,en,"['histor', 'england', 'launch', 'digit', 'stori', 'map', 'queen', 'life', 'ahead', 'jubile', 'httpstcowvbwjzehx5']"
656,make soap httpstcov0zaqo1v5w nft btc shib doge tsla photographylov amcshortsqueez httpstcoel8ewxdtvq,2022-05-10,USA,Twitter Web App,2,0,2,0,en,"['make', 'soap', 'httpstcov0zaqo1v5w', 'nft', 'btc', 'shib', 'doge', 'tsla', 'photographylov', 'amcshortsqueez', 'httpstcoel8ewxdtvq']"
657,check goldwel elumen color shampoo 84 oz 250 ml maintain shine color httpstcowxkwdmqrhm ebay httpstconjjkrj6nux,2022-05-10,USA,Twitter Web App,1,0,1,0,en,"['check', 'goldwel', 'elumen', 'color', 'shampoo', '84', 'oz', '250', 'ml', 'maintain', 'shine', 'color', 'httpstcowxkwdmqrhm', 'ebay', 'httpstconjjkrj6nux']"
658,let chamber begin httpstcoojelv0bc16,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,"['let', 'chamber', 'begin', 'httpstcoojelv0bc16']"
659,big news allow back mr trump expect make money httpstcoqw42luscxi,2022-05-10,"Austin, TX",Twitter Web App,0,0,0,0,en,"['big', 'news', 'allow', 'back', 'mr', 'trump', 'expect', 'make', 'money', 'httpstcoqw42luscxi']"
660,ceasefir mean stop buy invest,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,"['ceasefir', 'mean', 'stop', 'buy', 'invest']"
661,inc enter 20220513 put 5000 strike limit buy fulli exit 9 hour limit sale httpstco2scwdjvefi,2022-05-10,"New York, NY",Zapier.com,0,0,0,0,en,"['inc', 'enter', '20220513', 'put', '5000', 'strike', 'limit', 'buy', 'fulli', 'exit', '9', 'hour', 'limit', 'sale', 'httpstco2scwdjvefi']"
664,get beauti soap whale instead httpstcov0zaqo1v5w nft btc shib doge tsla httpstcoabjp1th7ic,2022-05-10,USA,Twitter Web App,2,1,1,0,en,"['get', 'beauti', 'soap', 'whale', 'instead', 'httpstcov0zaqo1v5w', 'nft', 'btc', 'shib', 'doge', 'tsla', 'httpstcoabjp1th7ic']"
665,call back market time,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,1,en,"['call', 'back', 'market', 'time']"
666,whale hand made organ soap watermelon lemonad goat milk alo vera vitamin miner california flower rich httpstcoxujzug28cm,2022-05-10,USA,Twitter Web App,1,0,2,0,en,"['whale', 'hand', 'made', 'organ', 'soap', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'vitamin', 'miner', 'california', 'flower', 'rich', 'httpstcoxujzug28cm']"
667,would nut httpstcodkeef625oc,2022-05-10,"Jupiter, FL",Twitter for iPhone,1,0,1,0,en,"['would', 'nut', 'httpstcodkeef625oc']"
668,will allow trump return decis block moral err httpstcohaurhsus96,2022-05-10,The Holy Land,Twitter for iPhone,0,0,0,0,en,"['will', 'allow', 'trump', 'return', 'decis', 'block', 'moral', 'err', 'httpstcohaurhsus96']"
669,hand made soap edvard munch scream watermelon lemonad goat milk alo vera httpstcoax4k6damqz via nf,2022-05-10,,Twitter for Android,0,0,0,0,en,"['hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'httpstcoax4k6damqz', 'via', 'nf']"
670,hand made soap edvard munch scream watermelon lemonad goat milk alo vera httpstcoax4k6damqz via httpstconi1jq89le6,2022-05-10,USA,Twitter Web App,1,4,1,1,en,"['hand', 'made', 'soap', 'edvard', 'munch', 'scream', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'httpstcoax4k6damqz', 'via', 'httpstconi1jq89le6']"
671,check tigi copyright custom care so extrem recoveri treatment 1522oz httpstcoqapwogyzap ebay via httpstcoeso0ebrowj,2022-05-10,USA,Twitter Web App,2,0,1,0,en,"['check', 'tigi', 'copyright', 'custom', 'care', 'so', 'extrem', 'recoveri', 'treatment', '1522oz', 'httpstcoqapwogyzap', 'ebay', 'via', 'httpstcoeso0ebrowj']"
672,hand made soap artisan black live matter alo vera lavend lemon croc jibbitz httpstcof4s65vm39w via httpstco6wqicxjwkt,2022-05-10,USA,Twitter Web App,1,0,1,1,en,"['hand', 'made', 'soap', 'artisan', 'black', 'live', 'matter', 'alo', 'vera', 'lavend', 'lemon', 'croc', 'jibbitz', 'httpstcof4s65vm39w', 'via', 'httpstco6wqicxjwkt']"
673,check clay nativ american clay mask pueblo new mexico great condit 6 x 8 httpstcouuytvprgkw httpstcoxbzswjj0jq,2022-05-10,USA,Twitter Web App,0,0,1,0,en,"['check', 'clay', 'nativ', 'american', 'clay', 'mask', 'pueblo', 'new', 'mexico', 'great', 'condit', '6', 'x', '8', 'httpstcouuytvprgkw', 'httpstcoxbzswjj0jq']"
674,short target remains394100 patienceit get also doesnt buy whatev reasonit wil httpstcobwlc4dx4k7,2022-05-10,,Twitter Web App,0,0,0,0,en,"['short', 'target', 'remains394100', 'patienceit', 'get', 'also', 'doesnt', 'buy', 'whatev', 'reasonit', 'wil', 'httpstcobwlc4dx4k7']"
675,check goldwel pure pigment pure yellow 169 oz 50 ml httpstcor9y7a8s4l8 ebay via nft btc httpstcokmutde3q8u,2022-05-10,USA,Twitter Web App,1,0,0,0,en,"['check', 'goldwel', 'pure', 'pigment', 'pure', 'yellow', '169', 'oz', '50', 'ml', 'httpstcor9y7a8s4l8', 'ebay', 'via', 'nft', 'btc', 'httpstcokmutde3q8u']"
676,win,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,['win']
677,employe still angri king httpstco0j0yvxyvcm,2022-05-10,,Twitter for iPhone,0,0,0,0,en,"['employe', 'still', 'angri', 'king', 'httpstco0j0yvxyvcm']"
678,evid musk last word not like httpstcovxsmevtudq,2022-05-10,Jesolo,Twitter Web App,0,0,0,0,en,"['evid', 'musk', 'last', 'word', 'not', 'like', 'httpstcovxsmevtudq']"
679,market believ much keep sell must choic httpstcol6xsuakacm,2022-05-10,"New York, NY",Twitter for Android,6,0,1,0,en,"['market', 'believ', 'much', 'keep', 'sell', 'must', 'choic', 'httpstcol6xsuakacm']"
680,best use sun look gorgeou outsid afraid height stay high 777,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,"['best', 'use', 'sun', 'look', 'gorgeou', 'outsid', 'afraid', 'height', 'stay', 'high', '777']"
681,nessmonst look island need drive bad boy tak httpstcoerf2e7jq7i,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,"['nessmonst', 'look', 'island', 'need', 'drive', 'bad', 'boy', 'tak', 'httpstcoerf2e7jq7i']"
682,everyon today everi one make great day yo httpstco8cbhyp5fla,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,"['everyon', 'today', 'everi', 'one', 'make', 'great', 'day', 'yo', 'httpstco8cbhyp5fla']"
683,would not surpris back proffer revis much lower offer,2022-05-10,"44.94468047066957, -93.2425976",Twitter Web App,1,0,0,0,en,"['would', 'not', 'surpris', 'back', 'proffer', 'revis', 'much', 'lower', 'offer']"
685,need laugh button smash account make laugh httpstcohnvy3vqaw9,2022-05-10,Remote,Twitter Web App,0,0,0,0,en,"['need', 'laugh', 'button', 'smash', 'account', 'make', 'laugh', 'httpstcohnvy3vqaw9']"
686,musk us44bn bid might reduc say shortsel httpstco93pbt0ym8q,2022-05-10,"New York, NY",proactive_NA,0,0,1,0,en,"['musk', 'us44bn', 'bid', 'might', 'reduc', 'say', 'shortsel', 'httpstco93pbt0ym8q']"
689,meta platform inc class enter 20220513 put 20500 strike limit buy fulli exit 6 h httpstcorenk6uex2c,2022-05-10,"New York, NY",Zapier.com,0,0,0,0,en,"['meta', 'platform', 'inc', 'class', 'enter', '20220513', 'put', '20500', 'strike', 'limit', 'buy', 'fulli', 'exit', '6', 'h', 'httpstcorenk6uex2c']"
691,gm,2022-05-10,,Twitter Web App,1,0,2,0,en,['gm']
693,wonder reason tsla stock go someth collater order buy,2022-05-10,Nederland,Twitter for Android,0,0,0,0,en,"['wonder', 'reason', 'tsla', 'stock', 'go', 'someth', 'collater', 'order', 'buy']"
695,hey hot 420 idea go make worth extra coupl billion mayb trillion sure,2022-05-10,"California, USA",Twitter for iPhone,0,0,0,0,en,"['hey', 'hot', '420', 'idea', 'go', 'make', 'worth', 'extra', 'coupl', 'billion', 'mayb', 'trillion', 'sure']"
697,20220509 2327521 frog httpstco4u0pkarheh httpstcotnsqoijnpx via nft btc tsla shib httpstcorsccmb7bt,2022-05-10,USA,Twitter Web App,1,0,2,1,en,"['20220509', '2327521', 'frog', 'httpstco4u0pkarheh', 'httpstcotnsqoijnpx', 'via', 'nft', 'btc', 'tsla', 'shib', 'httpstcorsccmb7bt']"
698,20220509 195758 httpstcovmybemciju httpstcocpvuqsngzb via laren nft btc tsla httpstcohnmofuys6m,2022-05-10,USA,Twitter Web App,2,0,2,0,en,"['20220509', '195758', 'httpstcovmybemciju', 'httpstcocpvuqsngzb', 'via', 'laren', 'nft', 'btc', 'tsla', 'httpstcohnmofuys6m']"
699,blind would help get around dogoodthingstogeth,2022-05-10,upstate NY,Twitter for iPhone,0,0,1,2,en,"['blind', 'would', 'help', 'get', 'around', 'dogoodthingstogeth']"
700,best short reaction panicki fanboy girl antisoci demeanor karma tsla tslaq,2022-05-10,Germany -|- North Coast ,Twitter Web App,0,0,0,0,en,"['best', 'short', 'reaction', 'panicki', 'fanboy', 'girl', 'antisoci', 'demeanor', 'karma', 'tsla', 'tslaq']"
701,bit clearer weekli tf pa need push 5140 order invalid fivewav correcti httpstcojopy4nhobr,2022-05-10,United States,Twitter Web App,0,0,0,0,en,"['bit', 'clearer', 'weekli', 'tf', 'pa', 'need', 'push', '5140', 'order', 'invalid', 'fivewav', 'correcti', 'httpstcojopy4nhobr']"
702,hey these billionair child feel u buy 44bill httpstcoyo38vtczei,2022-05-10,,Twitter for iPhone,0,0,0,0,en,"['hey', 'these', 'billionair', 'child', 'feel', 'u', 'buy', '44bill', 'httpstcoyo38vtczei']"
705,need get 2000 user post 5 tweet per hour ht 2000mule across 20 hour span appar httpstcoadoroadzkq,2022-05-10,"Idaho, USA",Twitter for Android,0,0,0,0,en,"['need', 'get', '2000', 'user', 'post', '5', 'tweet', 'per', 'hour', 'ht', '2000mule', 'across', '20', 'hour', 'span', 'appar', 'httpstcoadoroadzkq']"
706,go listen music,2022-05-10,"Manchester, England",Twitter for iPhone,0,0,0,0,en,"['go', 'listen', 'music']"
708,one offici token wait reveal rest sure,2022-05-10,"Manchester, England",Twitter for iPhone,0,0,0,0,en,"['one', 'offici', 'token', 'wait', 'reveal', 'rest', 'sure']"
709,noth see poodl sit chair,2022-05-10,upstate NY,Twitter for iPhone,0,0,0,0,en,"['noth', 'see', 'poodl', 'sit', 'chair']"
710,realli good set up selen help play perfect today httpstcoo02wnwurbx,2022-05-10,Everywhere,SeleneAlgoConnection,1,0,0,0,en,"['realli', 'good', 'set', 'up', 'selen', 'help', 'play', 'perfect', 'today', 'httpstcoo02wnwurbx']"
711,largewhal nft btc shib doge tsla amcshortsqueez stockmarketcrash nio httpstco3rshxukxav,2022-05-11,USA,Twitter Web App,0,0,1,0,en,"['largewhal', 'nft', 'btc', 'shib', 'doge', 'tsla', 'amcshortsqueez', 'stockmarketcrash', 'nio', 'httpstco3rshxukxav']"
712,seal hand made organ soap watermelon lemonad goat milk alo vera vitamin miner california flower rich httpstcozmdkxix2mu,2022-05-11,USA,Twitter Web App,0,0,1,0,en,"['seal', 'hand', 'made', 'organ', 'soap', 'watermelon', 'lemonad', 'goat', 'milk', 'alo', 'vera', 'vitamin', 'miner', 'california', 'flower', 'rich', 'httpstcozmdkxix2mu']"
713,hello game compani launch product tri promot content reach lar,2022-05-11,"Amsterdam, Nederland",Twitter for Android,0,0,0,0,en,"['hello', 'game', 'compani', 'launch', 'product', 'tri', 'promot', 'content', 'reach', 'lar']"
714,bird app absolut noth stock tag obvious differ thing w,2022-05-11,,Gambiste,0,0,0,0,en,"['bird', 'app', 'absolut', 'noth', 'stock', 'tag', 'obvious', 'differ', 'thing', 'w']"
715,scroll got updat term servic new privaci polici rewritten help understand httpstco145akixl2,2022-05-11,"North Carolina, USA",Twitter Web App,0,0,0,0,en,"['scroll', 'got', 'updat', 'term', 'servic', 'new', 'privaci', 'polici', 'rewritten', 'help', 'understand', 'httpstco145akixl2']"
716,hello game compani launch product tri promot content reach httpstcoiaep1jhzhv,2022-05-11,TronVerse,Twitter Web App,1,0,0,1,en,"['hello', 'game', 'compani', 'launch', 'product', 'tri', 'promot', 'content', 'reach', 'httpstcoiaep1jhzhv']"
717,see head toward 2nd 3rd option uber leadership probabl smart short httpstcomjqqdvsunf,2022-05-11,,Twitter for iPhone,0,0,0,0,en,"['see', 'head', 'toward', '2nd', '3rd', 'option', 'uber', 'leadership', 'probabl', 'smart', 'short', 'httpstcomjqqdvsunf']"
718,bird app absolut noth stock tag obvious differ thin httpstcouzj4v6q221,2022-05-11,,Twitter for iPhone,0,0,0,1,en,"['bird', 'app', 'absolut', 'noth', 'stock', 'tag', 'obvious', 'differ', 'thin', 'httpstcouzj4v6q221']"
719,think buy product make better not name renegoti break nobodi like httpstcovay7l96hwq,2022-05-11,"Texas, USA",Twitter for iPhone,0,0,0,0,en,"['think', 'buy', 'product', 'make', 'better', 'not', 'name', 'renegoti', 'break', 'nobodi', 'like', 'httpstcovay7l96hwq']"
720,check matrix biolag plant base haircolor chamomil gold 35 oz 100 g amoniafre httpstconmjugpoga8 httpstcoaqvrdxvolv,2022-05-11,USA,Twitter Web App,2,0,0,0,en,"['check', 'matrix', 'biolag', 'plant', 'base', 'haircolor', 'chamomil', 'gold', '35', 'oz', '100', 'g', 'amoniafre', 'httpstconmjugpoga8', 'httpstcoaqvrdxvolv']"
721,ban spit fact twitter new discuss board caus believ freedom speech httpstcoslp7k7b2z8,2022-05-11,"Jupiter, FL",Twitter for iPhone,0,0,0,0,en,"['ban', 'spit', 'fact', 'twitter', 'new', 'discuss', 'board', 'caus', 'believ', 'freedom', 'speech', 'httpstcoslp7k7b2z8']"
722,prevent prevent option argument 50 year httpstco6392plojq7,2022-05-11,,Twitter Web App,0,0,1,0,en,"['prevent', 'prevent', 'option', 'argument', '50', 'year', 'httpstco6392plojq7']"
723,protect trump garbag trumpforlif fcking twit teslastock httpstco05vr7b3mdj,2022-05-11,"California, USA",Twitter for iPhone,0,0,0,0,en,"['protect', 'trump', 'garbag', 'trumpforlif', 'fcking', 'twit', 'teslastock', 'httpstco05vr7b3mdj']"
724,new term amp condit great httpstcovlbmcuw0l1,2022-05-11,,Twitter for iPhone,0,0,0,0,en,"['new', 'term', 'amp', 'condit', 'great', 'httpstcovlbmcuw0l1']"
725,give financi advic obvious broke anyway tell buy httpstcobmyfuvuuc6,2022-05-11,"Manchester, England",Twitter for iPhone,0,0,0,0,en,"['give', 'financi', 'advic', 'obvious', 'broke', 'anyway', 'tell', 'buy', 'httpstcobmyfuvuuc6']"
726,pleas fock pin price day got 4k inbound silli market maker amc gme,2022-05-11,"White Plains, NY",Twitter for iPhone,0,0,0,0,en,"['pleas', 'fock', 'pin', 'price', 'day', 'got', '4k', 'inbound', 'silli', 'market', 'maker', 'amc', 'gme']"
728,pleas fock pin price day got 4k inbound silli market maker amc gme httpstcofdp7euvxox,2022-05-11,$AMC ,Twitter for iPhone,5,0,0,1,en,"['pleas', 'fock', 'pin', 'price', 'day', 'got', '4k', 'inbound', 'silli', 'market', 'maker', 'amc', 'gme', 'httpstcofdp7euvxox']"
